seed,selector,real_null_q95,real_only_normalized_mse,excess_normalized_mse_vs_real_only,candidate_idx,sample_id,family,persistence,stylized_score,delta,delta_over_q95,violates_real_null,normalized_mse,coef_norm,mean_abs_prediction,selection_score
131,random,0.010406572110473754,1.0196120668791648,0.11917209735954182,32,p0.85,markov,0.85,0.3940133110605939,0.07175913378521546,6.895559173898682,True,1.1387841642387067,0.315133218222967,0.09085220359615385,
132,stylized_only,0.17212123300312723,1.0008628320200315,0.011534998788591322,44,p0.55,markov,0.55,0.03205795804316115,0.14815819670107022,0.8607781510511162,False,1.0123978308086228,0.20242522840732938,0.08460491437605412,
132,drift_penalized,0.17212123300312723,1.0008628320200315,0.011534998788591322,44,p0.55,markov,0.55,0.03205795804316115,0.14815819670107022,0.8607781510511162,False,1.0123978308086228,0.20242522840732938,0.08460491437605412,0.03205795804316115
132,oracle_test_mse,0.17212123300312723,1.0008628320200315,-0.0027666278812921163,25,p0.55,markov,0.55,0.27026206005656317,0.06893308729565129,0.4004914797141783,False,0.9980962041387393,0.11163228203107965,0.05049104076049902,
132,random,0.17212123300312723,1.0008628320200315,0.10714186806280668,8,p0.85,markov,0.85,0.37706811750817043,0.620372451947732,3.6042761321403076,True,1.1080047000828381,0.33377524342467596,0.19860296392091012,
133,stylized_only,0.0440244133070791,0.9931854278540717,0.06560309883729021,3,p0.85,markov,0.85,0.016484967628730675,0.3426400541286126,7.782955600989606,True,1.058788526691362,0.33590432488918864,0.2113328755881556,
133,drift_penalized,0.0440244133070791,0.9931854278540717,0.009263910514411888,31,iid,iid,,0.06078508242954037,0.04675060805784828,1.0619246128677158,True,1.0024493383684836,0.061917245732158205,0.02508574140248085,0.06174374684924449
133,oracle_test_mse,0.0440244133070791,0.9931854278540717,-0.006055113578406823,20,iid,iid,,0.30398847030264586,0.03955090073566105,0.8983856402534113,False,0.9871303142756649,0.06782759356997366,0.0396147549948788,
133,random,0.0440244133070791,0.9931854278540717,0.03549698799455747,38,p0.85,markov,0.85,0.7154543768931085,0.26912124635236595,6.113000177315059,True,1.0286824158486292,0.2638000157052494,0.16665634582587835,
134,stylized_only,0.13582778914800295,1.0495717073282078,-0.045911487757886116,47,p0.55,markov,0.55,0.042794126910076724,0.11291165003677824,0.8312853411296091,False,1.0036602195703217,0.058414943349945354,0.030636662005740375,
134,drift_penalized,0.13582778914800295,1.0495717073282078,-0.045911487757886116,47,p0.55,markov,0.55,0.042794126910076724,0.11291165003677824,0.8312853411296091,False,1.0036602195703217,0.058414943349945354,0.030636662005740375,0.042794126910076724
134,oracle_test_mse,0.13582778914800295,1.0495717073282078,-0.05760043326136155,19,iid,iid,,0.2501450431690769,0.16006085913464205,1.178410251235363,True,0.9919712740668463,0.1350616363131114,0.07562063453533531,
134,random,0.13582778914800295,1.0495717073282078,-0.046148127466441036,26,p0.65,markov,0.65,0.3881237562220951,0.2930877822491012,2.1577895369388806,True,1.0034235798617668,0.18991228300560697,0.13904123359739082,
135,stylized_only,0.05503493557273934,1.027147571389526,-0.01669286633318645,32,p0.55,markov,0.55,0.037288321401043566,0.051509186679685806,0.9359361675204729,False,1.0104547050563395,0.09952263230496747,0.04543921011029613,
135,drift_penalized,0.05503493557273934,1.027147571389526,-0.01669286633318645,32,p0.55,markov,0.55,0.037288321401043566,0.051509186679685806,0.9359361675204729,False,1.0104547050563395,0.09952263230496747,0.04543921011029613,0.037288321401043566
135,oracle_test_mse,0.05503493557273934,1.027147571389526,-0.024325034044172522,12,iid,iid,,0.17599026622752775,0.024376399817627833,0.4429259263038419,False,1.0028225373453534,0.0642573823940956,0.02603838676703347,
135,random,0.05503493557273934,1.027147571389526,0.08749108801094274,3,p0.85,markov,0.85,0.21767937953091765,0.308274426363425,5.601431584415694,True,1.1146386594004687,0.3226594021533423,0.19305700163673858,
136,stylized_only,0.038306960013801614,1.0016900648567413,-0.002000504272773762,25,iid,iid,,0.02654229487989688,0.03951383563913089,1.0315053876604787,True,0.9996895605839675,0.14022686368652026,0.058913061664357974,
136,drift_penalized,0.038306960013801614,1.0016900648567413,-0.002000504272773762,25,iid,iid,,0.02654229487989688,0.03951383563913089,1.0315053876604787,True,0.9996895605839675,0.14022686368652026,0.058913061664357974,0.02679044224280614
136,oracle_test_mse,0.038306960013801614,1.0016900648567413,-0.0043018616135424015,0,p0.55,markov,0.55,0.2741652868084626,0.04854908926664208,1.2673699309250939,True,0.9973882032431989,0.06832025211728728,0.044424062135911595,
136,random,0.038306960013801614,1.0016900648567413,0.12445074911540899,43,p0.90,markov,0.9,0.22039615380350447,0.32443623390067594,8.469380858825259,True,1.1261408139721503,0.3228461308041855,0.2005186537924058,
137,stylized_only,0.23005800710762142,1.0820071094528168,-0.03560878713476834,11,p0.55,markov,0.55,0.03650988913266913,0.24336123871952578,1.0578255535599814,True,1.0463983223180484,0.2613038258103028,0.13488632224139566,
137,drift_penalized,0.23005800710762142,1.0820071094528168,-0.03560878713476834,11,p0.55,markov,0.55,0.03650988913266913,0.24336123871952578,1.0578255535599814,True,1.0463983223180484,0.2613038258103028,0.13488632224139566,0.0373458377937987
137,oracle_test_mse,0.23005800710762142,1.0820071094528168,-0.07854123127672841,23,p0.55,markov,0.55,0.251176883457655,0.11203937257819961,0.4870048818852345,False,1.0034658781760883,0.1356920309111842,0.05788450388114917,
137,random,0.23005800710762142,1.0820071094528168,0.0796417508005236,27,p0.85,markov,0.85,0.5272603386740361,0.7999814803614708,3.4773033567453204,True,1.1616488602533404,0.385451423075141,0.26904022889824597,
138,stylized_only,0.034378864193841896,1.0202822279790305,-0.00380664638364947,37,p0.55,markov,0.55,0.0230770582584759,0.04775405483205952,1.3890527203808396,True,1.016475581595381,0.1361764790999524,0.06961365828380793,
138,drift_penalized,0.034378864193841896,1.0202822279790305,-0.023837048698810426,29,p0.55,markov,0.55,0.046748649097604976,0.029615164510527155,0.8614352220464562,False,0.99644517928022,0.10961993668060546,0.05931843969028958,0.046748649097604976
138,oracle_test_mse,0.034378864193841896,1.0202822279790305,-0.026532500475503595,8,p0.55,markov,0.55,0.38229036372976477,0.06209310062026859,1.806141711668037,True,0.9937497275035269,0.1700472606222668,0.08630179811312051,
138,random,0.034378864193841896,1.0202822279790305,0.04447275646338733,47,p0.75,markov,0.75,0.07617959794429219,0.25608277925773615,7.448843504946475,True,1.0647549844424178,0.27595893813186506,0.20704883483284783,
139,stylized_only,0.14921257045739705,1.0584044574102025,0.03308258037836054,38,p0.75,markov,0.75,0.038535224465784196,0.3716409275709569,2.490681089614144,True,1.091487037788563,0.25814385771903575,0.13664669444361768,
139,drift_penalized,0.14921257045739705,1.0584044574102025,-0.048887498898037896,5,iid,iid,,0.07132516671200233,0.07485018249218381,0.5016345624416069,False,1.0095169585121646,0.06401370007969825,0.036278086852262234,0.07132516671200233
139,oracle_test_mse,0.14921257045739705,1.0584044574102025,-0.059313628904567706,44,iid,iid,,0.4586416280875535,0.07546562722590612,0.5057591796359607,False,0.9990908285056348,0.11115479572134432,0.06081260192831709,
139,random,0.14921257045739705,1.0584044574102025,0.07972594467401173,1,p0.85,markov,0.85,0.26405524949038334,0.6308006639389794,4.227530307971503,True,1.1381304020842142,0.35545644243192265,0.18372565452454345,
140,stylized_only,0.10840682483165638,1.0485908709091745,0.11680983803538858,3,p0.90,markov,0.9,0.04670050867301621,0.7067768365474958,6.519671041422353,True,1.165400708944563,0.42163708741863726,0.29987453852659146,
140,drift_penalized,0.10840682483165638,1.0485908709091745,-0.0434268201596153,39,p0.55,markov,0.55,0.05655355355741626,0.07006286269834225,0.6462956811726752,False,1.0051640507495592,0.07456711960564234,0.0590157656822876,0.05655355355741626
140,oracle_test_mse,0.10840682483165638,1.0485908709091745,-0.04746575968516975,6,iid,iid,,0.08260175131477045,0.10316477389346473,0.951644640950125,False,1.0011251112240047,0.10125702795705593,0.061013776487278806,
140,random,0.10840682483165638,1.0485908709091745,0.10742127193942252,9,p0.90,markov,0.9,0.08704279193461756,0.6891920895694785,6.3574603410783075,True,1.156012142848597,0.3874074390248822,0.2803826148436026,
141,stylized_only,0.09884924793532215,1.017800484165133,0.09575197101712707,35,p0.90,markov,0.9,0.03557479681178109,0.548909212119914,5.552993306323075,True,1.11355245518226,0.3658058549955648,0.360226745524946,
141,drift_penalized,0.09884924793532215,1.017800484165133,-0.007420594501790445,23,iid,iid,,0.12954148622283712,0.09895112984024375,1.0010306796161794,True,1.0103798896633425,0.0860681043032031,0.08310980849604362,0.12954175179795493
141,oracle_test_mse,0.09884924793532215,1.017800484165133,-0.025189347064975776,22,p0.55,markov,0.55,0.2645862193424113,0.06835958150857815,0.6915538857038788,False,0.9926111371001571,0.11788878283493995,0.08663718867164667,
141,random,0.09884924793532215,1.017800484165133,0.12310281085958308,13,p0.85,markov,0.85,0.8772127014948505,0.5526711213045734,5.59105034027361,True,1.140903295024716,0.39661930511433025,0.3709721451186952,
142,stylized_only,0.12937583637950706,1.028667175522217,-0.03203080668870961,41,iid,iid,,0.0319677431790501,0.06994687444263287,0.5406486744360275,False,0.9966363688335074,0.09828777460536098,0.04612444412866795,
142,drift_penalized,0.12937583637950706,1.028667175522217,-0.03203080668870961,41,iid,iid,,0.0319677431790501,0.06994687444263287,0.5406486744360275,False,0.9966363688335074,0.09828777460536098,0.04612444412866795,0.0319677431790501
142,oracle_test_mse,0.12937583637950706,1.028667175522217,-0.03352392756720102,2,iid,iid,,0.09140602275368612,0.09547797521663397,0.7379892404062366,False,0.995143247955016,0.06646382029204143,0.04262836971484802,
142,random,0.12937583637950706,1.028667175522217,-0.02795900363631354,26,p0.65,markov,0.65,0.2225155162621476,0.17959300594969402,1.3881495260280403,True,1.0007081718859034,0.16154298710330267,0.09326303618427531,
143,stylized_only,0.09872077531720765,1.1168325960342993,-0.08569933031308019,12,p0.65,markov,0.65,0.03093940058219284,0.28908630891031917,2.9283229186706925,True,1.031133265721219,0.21282702124690442,0.13098421040548916,
143,drift_penalized,0.09872077531720765,1.1168325960342993,-0.10016343957461182,35,iid,iid,,0.09134817175127506,0.08164431089246896,0.827022585976772,False,1.0166691564596875,0.10887872242753018,0.06916416226606933,0.09134817175127506
143,oracle_test_mse,0.09872077531720765,1.1168325960342993,-0.11449209700525897,8,iid,iid,,0.10305570766622626,0.10218807703516054,1.0351223104438942,True,1.0023404990290403,0.059949204915764435,0.021780148404842947,
143,random,0.09872077531720765,1.1168325960342993,-0.10528767674187867,32,p0.65,markov,0.65,0.6131639690385832,0.18927855019181425,1.9173122332521007,True,1.0115449192924206,0.12801199437564695,0.08463817212473497,
144,stylized_only,0.0540711975647566,1.0058759435609697,0.012425925623734013,4,iid,iid,,0.02073487269639922,0.09329164472569232,1.7253482246988268,True,1.0183018691847037,0.12506176330928612,0.05496440157829292,
144,drift_penalized,0.0540711975647566,1.0058759435609697,-0.006554558560558088,22,p0.55,markov,0.55,0.03306288116899872,0.06668604298007264,1.2333006477285486,True,0.9993213850004116,0.09774818554875223,0.0527931359108988,0.04667017922663881
144,oracle_test_mse,0.0540711975647566,1.0058759435609697,-0.007190761393796707,15,p0.55,markov,0.55,0.12025251378548292,0.03897103235172948,0.7207355136726369,False,0.998685182167173,0.05159956867384178,0.020953275629813025,
144,random,0.0540711975647566,1.0058759435609697,0.005958509116659849,1,p0.55,markov,0.55,0.1929386625261308,0.11186189961108985,2.068789016132334,True,1.0118344526776295,0.15927856812816504,0.06206143063827869,
145,stylized_only,0.08857195664696878,1.017144030317444,0.12895752982621866,18,p0.90,markov,0.9,0.04897163127177608,0.7215951546342642,8.146993494909538,True,1.1461015601436626,0.36985748391488454,0.28437180556708,
145,drift_penalized,0.08857195664696878,1.017144030317444,-0.014361119272597422,17,iid,iid,,0.05464056673111895,0.06991248598010043,0.789329813032792,False,1.0027829110448465,0.05454937887191391,0.031249645107457074,0.05464056673111895
145,oracle_test_mse,0.08857195664696878,1.017144030317444,-0.017191229838186328,23,p0.55,markov,0.55,0.08292380186395096,0.0669620993195434,0.7560191945001484,False,0.9999528004792576,0.04200518852995074,0.03309126400512722,
145,random,0.08857195664696878,1.017144030317444,0.08598989075647956,8,p0.85,markov,0.85,0.15631108234599264,0.6028943217692686,6.806830791514434,True,1.1031339210739235,0.32380801213578614,0.25060854269313293,
146,stylized_only,0.026640054760209964,1.0435415016165945,-0.017763599778002792,23,p0.65,markov,0.65,0.017203128684319103,0.07055613607964444,2.648498162437274,True,1.0257779018385917,0.11490282770885261,0.0735866212463223,
146,drift_penalized,0.026640054760209964,1.0435415016165945,-0.03069450734639889,2,p0.55,markov,0.55,0.023575529130192573,0.017286894712695074,0.6489061253175452,False,1.0128469942701956,0.09600827824765924,0.0538958747091764,0.023575529130192573
146,oracle_test_mse,0.026640054760209964,1.0435415016165945,-0.04467029027550096,5,iid,iid,,0.030019674562909618,0.048787901146922316,1.831373906175026,True,0.9988712113410936,0.056663341923910454,0.03753888555145448,
146,random,0.026640054760209964,1.0435415016165945,0.06342404311807415,13,p0.90,markov,0.9,0.5202738501067751,0.29920750504469107,11.231489865088133,True,1.1069655447346687,0.3140531575211309,0.22378426921029293,
147,stylized_only,0.11990473699869242,1.0115018036148928,-0.002131291523371992,7,p0.55,markov,0.55,0.026406548633332017,0.11794845976030957,0.9836847376730063,False,1.0093705120915208,0.07978022246866054,0.06313978722068284,
147,drift_penalized,0.11990473699869242,1.0115018036148928,-0.002131291523371992,7,p0.55,markov,0.55,0.026406548633332017,0.11794845976030957,0.9836847376730063,False,1.0093705120915208,0.07978022246866054,0.06313978722068284,0.026406548633332017
147,oracle_test_mse,0.11990473699869242,1.0115018036148928,-0.012466734045547323,26,iid,iid,,0.04811345224734586,0.07716281795305617,0.6435343580620809,False,0.9990350695693455,0.061164258430227166,0.03718611708362933,
147,random,0.11990473699869242,1.0115018036148928,0.01678048091531803,35,p0.65,markov,0.65,0.38463868065213075,0.24752889224563743,2.0643795936797456,True,1.0282822845302109,0.15842753344745497,0.13264154895264701,
148,stylized_only,0.11543431340081678,1.0589459428410122,-0.04474522165224881,20,p0.55,markov,0.55,0.024652949031301306,0.11759025387955706,1.018676773094793,True,1.0142007211887634,0.09171100260073718,0.0611416159133331,
148,drift_penalized,0.11543431340081678,1.0589459428410122,-0.04474522165224881,20,p0.55,markov,0.55,0.024652949031301306,0.11759025387955706,1.018676773094793,True,1.0142007211887634,0.09171100260073718,0.0611416159133331,0.024740154494609902
148,oracle_test_mse,0.11543431340081678,1.0589459428410122,-0.06083252644613624,0,iid,iid,,0.05554890736150378,0.0877901614385134,0.7605204973471278,False,0.9981134163948759,0.11592955014071264,0.051815347036055934,
148,random,0.11543431340081678,1.0589459428410122,0.09711429292669727,10,p0.90,markov,0.9,0.878838869099322,0.6924543039617072,5.998686903064367,True,1.1560602357677094,0.360497944519039,0.24587657880857522,
149,stylized_only,0.06522914572457901,1.0313199743559782,0.027662448501858172,47,p0.75,markov,0.75,0.016464982875663607,0.26130439788062826,4.005945424825119,True,1.0589824228578364,0.23789550866213446,0.14427064785667232,
149,drift_penalized,0.06522914572457901,1.0313199743559782,-0.027615002956311363,45,iid,iid,,0.04297324865617463,0.06499039448991911,0.9963398074279863,False,1.0037049713996669,0.043668002361295935,0.023701197655884968,0.04297324865617463
149,oracle_test_mse,0.06522914572457901,1.0313199743559782,-0.03230328465778298,46,p0.55,markov,0.55,0.48837014765883013,0.050194432732973394,0.7695092764960069,False,0.9990166896981952,0.10812177456886919,0.04815526161545093,
149,random,0.06522914572457901,1.0313199743559782,-0.023219797102222328,21,iid,iid,,0.27243291875362646,0.04841861355206721,0.7422849558157341,False,1.008100177253756,0.09504969482006712,0.054261260756900374,
150,stylized_only,0.10060361457931677,1.0439606768475547,-0.020731680436752553,15,iid,iid,,0.020762038332491583,0.16745725514651935,1.6645252344735049,True,1.0232289964108021,0.14951757912452043,0.08778249368467242,
150,drift_penalized,0.10060361457931677,1.0439606768475547,-0.036602122150984684,11,p0.55,markov,0.55,0.056170113470536555,0.09132666739527247,0.9077871384359627,False,1.00735855469657,0.06402190107979099,0.03962472699493139,0.056170113470536555
150,oracle_test_mse,0.10060361457931677,1.0439606768475547,-0.042388292608559475,34,iid,iid,,0.122672770487446,0.03332449201683331,0.3312454741927785,False,1.0015723842389952,0.05399449241087935,0.022442828555370192,
150,random,0.10060361457931677,1.0439606768475547,0.0013747423009491389,35,p0.65,markov,0.65,0.17149170050468335,0.3132508518418787,3.1137136886359977,True,1.0453354191485038,0.23120663645216236,0.1274245346281957,
151,stylized_only,0.28225259860043783,1.02021418155615,-0.03012484854752151,5,p0.55,markov,0.55,0.029205510460614877,0.39617817828535484,1.4036298700165104,True,0.9900893330086286,0.2815193918785804,0.12115419580317122,
151,drift_penalized,0.28225259860043783,1.02021418155615,0.0010895249422839814,9,p0.55,markov,0.55,0.049945213664718865,0.3388801423643351,1.2006271830434423,True,1.021303706498434,0.1897252698196582,0.10367933582318109,0.06000803030870559
151,oracle_test_mse,0.28225259860043783,1.02021418155615,-0.03012484854752151,5,p0.55,markov,0.55,0.029205510460614877,0.39617817828535484,1.4036298700165104,True,0.9900893330086286,0.2815193918785804,0.12115419580317122,
151,random,0.28225259860043783,1.02021418155615,0.10520567258662195,2,p0.85,markov,0.85,0.12232315025123734,1.2804231813962437,4.536444262144191,True,1.125419854142772,0.39813277559816507,0.3006245025397779,
152,stylized_only,0.00854700894299935,1.0152140048743836,0.002116631611762676,30,p0.55,markov,0.55,0.032932604669216235,0.025647582551713944,3.0007670195222227,True,1.0173306364861463,0.14190896828233202,0.02960837007263544,
152,drift_penalized,0.00854700894299935,1.0152140048743836,-0.012099823190711678,9,p0.55,markov,0.55,0.053346234723934585,0.00985273278624551,1.15276968258184,True,1.003114181683672,0.09777499354284015,0.01948086653592238,0.05918087870297363
152,oracle_test_mse,0.00854700894299935,1.0152140048743836,-0.01477795191337039,15,iid,iid,,0.07777725490069021,0.009631059995418263,1.1268339672566778,True,1.0004360529610132,0.0634281481063451,0.014048857222790808,
152,random,0.00854700894299935,1.0152140048743836,0.0840228530449687,1,p0.85,markov,0.85,0.3157585185593631,0.056205088671416874,6.575995069883846,True,1.0992368579193523,0.3236476787436256,0.08241251719234192,
153,stylized_only,0.0874774417633561,1.0335610860546571,-0.023148770133381236,34,p0.55,markov,0.55,0.020487866714105813,0.08308226313897729,0.9497564339356351,False,1.010412315921276,0.09159303106303757,0.060952370277201955,
153,drift_penalized,0.0874774417633561,1.0335610860546571,-0.023148770133381236,34,p0.55,markov,0.55,0.020487866714105813,0.08308226313897729,0.9497564339356351,False,1.010412315921276,0.09159303106303757,0.060952370277201955,0.020487866714105813
153,oracle_test_mse,0.0874774417633561,1.0335610860546571,-0.03094659647237674,32,p0.55,markov,0.55,0.22668833489637424,0.06149286460776709,0.7029568237045332,False,1.0026144895822804,0.08951197075343838,0.05138905440716302,
153,random,0.0874774417633561,1.0335610860546571,-0.0026014264075848725,27,iid,iid,,0.13765520314593827,0.0963665856324064,1.1016164132131023,True,1.0309596596470723,0.1842248753724988,0.08074246671400338,
154,stylized_only,0.11687046945689411,1.0398153349347659,-0.02479442215135852,39,p0.65,markov,0.65,0.013697857004238567,0.13177590798272634,1.127538107745258,True,1.0150209127834073,0.16899101200573693,0.0861808236730601,
154,drift_penalized,0.11687046945689411,1.0398153349347659,-0.02479442215135852,39,p0.65,markov,0.65,0.013697857004238567,0.13177590798272634,1.127538107745258,True,1.0150209127834073,0.16899101200573693,0.0861808236730601,0.017764349236048825
154,oracle_test_mse,0.11687046945689411,1.0398153349347659,-0.035665868648904864,47,p0.55,markov,0.55,0.24175904847352503,0.08338552972140552,0.7134867354337188,False,1.004149466285861,0.08472569246931748,0.043729830272312496,
154,random,0.11687046945689411,1.0398153349347659,0.029735733809226783,11,p0.75,markov,0.75,0.23456827796879604,0.33430050839016556,2.8604360874366743,True,1.0695510687439926,0.26937583181918257,0.1835451487325107,
155,stylized_only,0.0603190329847674,1.0265002190068147,-0.01693540006263139,21,p0.55,markov,0.55,0.033796450043406596,0.05875051370941018,0.9739962794868856,False,1.0095648189441833,0.094158305129148,0.04947076502510662,
155,drift_penalized,0.0603190329847674,1.0265002190068147,-0.01693540006263139,21,p0.55,markov,0.55,0.033796450043406596,0.05875051370941018,0.9739962794868856,False,1.0095648189441833,0.094158305129148,0.04947076502510662,0.033796450043406596
155,oracle_test_mse,0.0603190329847674,1.0265002190068147,-0.024677748271719757,45,iid,iid,,0.17890458145391253,0.0797280662390711,1.3217729511546568,True,1.001822470735095,0.1358016145324697,0.05780121904875093,
155,random,0.0603190329847674,1.0265002190068147,0.0016554640412718147,33,p0.65,markov,0.65,0.22000274495151448,0.16776079985316172,2.781224955902841,True,1.0281556830480865,0.16054841671384432,0.10622108372573477,
156,stylized_only,0.10863389160023923,1.0580424274449443,-0.060603050417377236,45,iid,iid,,0.04189446353486923,0.06134607049000258,0.5647047121882495,False,0.997439377027567,0.19066698970216492,0.07836236488323466,
156,drift_penalized,0.10863389160023923,1.0580424274449443,-0.060603050417377236,45,iid,iid,,0.04189446353486923,0.06134607049000258,0.5647047121882495,False,0.997439377027567,0.19066698970216492,0.07836236488323466,0.04189446353486923
156,oracle_test_mse,0.10863389160023923,1.0580424274449443,-0.07077283010267976,20,p0.65,markov,0.65,0.07726973298324559,0.128101533361906,1.179204127504753,True,0.9872695973422645,0.1080143649410041,0.063417558023088,
156,random,0.10863389160023923,1.0580424274449443,-0.04732443240289186,15,iid,iid,,0.11416790418826114,0.07972863199956268,0.733920425984142,False,1.0107179950420524,0.07374839650039282,0.05630234385056843,
157,stylized_only,0.07640286525056936,1.0096239089262244,-0.004486770628440606,34,p0.55,markov,0.55,0.02161770402775032,0.12687322620801633,1.660582044821557,True,1.0051371382977838,0.06917396158214156,0.05082542498275847,
157,drift_penalized,0.07640286525056936,1.0096239089262244,-0.0035426578075103965,43,p0.55,markov,0.55,0.06217587119783035,0.08715482099310144,1.1407271272781483,True,1.006081251118714,0.09097348686310766,0.0390053088539252,0.06712690228582038
157,oracle_test_mse,0.07640286525056936,1.0096239089262244,-0.01055620553187353,45,iid,iid,,0.16467588415311604,0.03827534565740845,0.5009674117833326,False,0.9990677033943509,0.054009332355732353,0.032205775173677335,
157,random,0.07640286525056936,1.0096239089262244,0.12956553332985332,16,p0.90,markov,0.9,0.4781830869821309,0.6839073106115597,8.951330665003605,True,1.1391894422560778,0.35665053147994974,0.24592405153862448,
158,stylized_only,0.07982166943584279,1.0173749400631198,0.10990733105309847,1,p0.85,markov,0.85,0.030221432978586083,0.6625247751650816,8.300061622960547,True,1.1272822711162183,0.34810084937927993,0.20239441852310572,
158,drift_penalized,0.07982166943584279,1.0173749400631198,-0.012868469564986329,6,iid,iid,,0.04056324083172552,0.09072869523537816,1.1366424164844355,True,1.0045064704981335,0.14873033609823313,0.06011907480669891,0.04523102832740201
158,oracle_test_mse,0.07982166943584279,1.0173749400631198,-0.02238136178885619,20,p0.55,markov,0.55,0.37342942843333093,0.1436120057330072,1.7991606383080765,True,0.9949935782742636,0.10671250737814279,0.04620217508721155,
158,random,0.07982166943584279,1.0173749400631198,0.05711017068799973,7,p0.75,markov,0.75,0.3948032000417906,0.4507676600797467,5.647184070010642,True,1.0744851107511195,0.2481445468589258,0.1512595558302828,
159,stylized_only,0.11273565269178186,1.0216924577051776,0.01493009245287702,17,p0.65,markov,0.65,0.06090999135539832,0.2450027897422331,2.1732502885495175,True,1.0366225501580546,0.12167307093140663,0.07442368938896268,
159,drift_penalized,0.11273565269178186,1.0216924577051776,0.013412821770004246,7,p0.55,markov,0.55,0.12246188576234421,0.16721900222414085,1.4832841096091927,True,1.0351052794751818,0.1816397177523881,0.08992117007562911,0.18085276841253173
159,oracle_test_mse,0.11273565269178186,1.0216924577051776,-0.020859782700457075,41,iid,iid,,0.23313111736170733,0.16823772498839237,1.4923204946384852,True,1.0008326750047205,0.14146793914377512,0.05508771340470695,
159,random,0.11273565269178186,1.0216924577051776,0.019955457342707206,45,p0.55,markov,0.55,0.14794147975714558,0.20377667148913098,1.8075619080882457,True,1.0416479150478848,0.17599619008210232,0.10892705460543145,
160,stylized_only,0.20295732523066384,1.0508977792894587,-0.008666096183278071,2,p0.75,markov,0.75,0.033328383233257375,0.44998010273773736,2.2171168358980324,True,1.0422316831061806,0.26379938673415876,0.13793210685847115,
160,drift_penalized,0.20295732523066384,1.0508977792894587,-0.04431764404687577,22,iid,iid,,0.05088823763511834,0.23362384351630963,1.1510983565180162,True,1.006580135242583,0.17914445081472727,0.05745345648517544,0.05659591597072972
160,oracle_test_mse,0.20295732523066384,1.0508977792894587,-0.05318173813502225,15,p0.55,markov,0.55,0.45925146624108415,0.12826260058639224,0.6319683235902918,False,0.9977160411544365,0.10437806646476071,0.03394196769240903,
160,random,0.20295732523066384,1.0508977792894587,-0.015757046204973868,8,p0.65,markov,0.65,0.09222185699570476,0.3541033475067047,1.7447182411586342,True,1.0351407330844848,0.19812165304798732,0.10559186939967788,
161,stylized_only,0.1375720000154244,1.0285355108342458,0.012940290812274213,13,p0.85,markov,0.85,0.03862620851779821,0.6050634557335836,4.398158460048153,True,1.04147580164652,0.23457413734168378,0.1368864643200211,
161,drift_penalized,0.1375720000154244,1.0285355108342458,-0.015216053940441121,35,iid,iid,,0.04857192451292411,0.09654423309209917,0.7017724034053059,False,1.0133194568938046,0.1276152717298319,0.053571453639878606,0.04857192451292411
161,oracle_test_mse,0.1375720000154244,1.0285355108342458,-0.031343455707894874,1,iid,iid,,0.24832439688153837,0.0501187828455775,0.36430947314830225,False,0.9971920551263509,0.08624725243002893,0.04415733974534668,
161,random,0.1375720000154244,1.0285355108342458,-0.017161049293591857,41,p0.65,markov,0.65,0.12104731156805193,0.24042868857030825,1.7476571434837878,True,1.011374461540654,0.11249130533050974,0.05549222246047054,
162,stylized_only,0.07094009474308735,1.036853360378815,-0.024418896607316665,25,p0.55,markov,0.55,0.04036547177216093,0.11250547088977131,1.5859221967099817,True,1.0124344637714984,0.12427929277849147,0.10260744091185957,
162,drift_penalized,0.07094009474308735,1.036853360378815,-0.027520109985369245,46,iid,iid,,0.05077222348454052,0.04057555484912255,0.5719692790948291,False,1.0093332503934458,0.07997023995364523,0.04336604945189472,0.05077222348454052
162,oracle_test_mse,0.07094009474308735,1.036853360378815,-0.03513041607152845,18,iid,iid,,0.17902779861796403,0.05686429053353679,0.8015818239244435,False,1.0017229443072866,0.06503758112403563,0.04209851361406745,
162,random,0.07094009474308735,1.036853360378815,0.014866716444857486,4,p0.65,markov,0.65,0.3246542601287286,0.18235321449452213,2.5705239773772823,True,1.0517200768236725,0.19562018692055724,0.1551793230605747,
163,stylized_only,0.37549585414822356,1.0223115627430368,0.16197041314635952,36,p0.90,markov,0.9,0.06238931615714878,1.0370930314615574,2.7619293795243194,True,1.1842819758893963,0.4362331555631821,0.3208128351657298,
163,drift_penalized,0.37549585414822356,1.0223115627430368,0.004934382352668187,25,p0.65,markov,0.65,0.1420334792947803,0.24371255711645218,0.64904193861019,False,1.027245945095705,0.15158891922149303,0.09473443660369579,0.1420334792947803
163,oracle_test_mse,0.37549585414822356,1.0223115627430368,-0.020549279156268918,47,p0.55,markov,0.55,0.19088589101184839,0.09605563401409487,0.25581010536584453,False,1.0017622835867679,0.07312594608837336,0.03829527004491989,
163,random,0.37549585414822356,1.0223115627430368,0.16197041314635952,36,p0.90,markov,0.9,0.06238931615714878,1.0370930314615574,2.7619293795243194,True,1.1842819758893963,0.4362331555631821,0.3208128351657298,
164,stylized_only,0.04734000552025078,1.0182308680153138,0.0005871678661433233,8,p0.65,markov,0.65,0.039245052623969316,0.15678864885025726,3.311969382495896,True,1.0188180358814571,0.1484711606436136,0.0916918266863302,
