,0
306,"[726.03997803 731.53997803 745.76000977 748.86999512 746.91998291
 751.0300293  755.82000732 756.78997803 753.84997559 740.73999023
 737.01000977 748.0300293  747.65002441 753.22998047 748.40997314
 754.84997559 759.5        759.51000977 768.85998535 767.20001221
 769.75      ]"
307,"[776.16998291 776.70001221 782.7199707  786.22998047 777.55999756
 770.52001953 765.02001953 765.02001953 772.5        784.16998291
 786.15997314 786.72998047 789.26000977 778.2800293  780.15002441
 789.55999756 785.42999268 789.59002686 802.77001953 811.82000732]"
308,"[808.47998047 816.28997803 812.48999023 802.79998779 801.77001953
 810.2800293  812.0300293  805.67999268 795.07000732 790.82000732]"
309,"[795.30999756 790.95001221 801.98999023 798.55999756 804.9699707
 813.65002441 811.34002686 804.26000977 789.55999756 793.16998291
 795.71002197 789.65997314 785.77001953 782.65002441 784.09997559
 790.89001465 789.07000732 790.5        773.88000488 757.11999512]"
310,"[759.64001465 750.10998535 750.32000732 757.90002441 762.13000488
 766.11999512 760.59997559 758.34002686 737.65002441 743.72998047
 754.7199707  763.5300293  761.77001953 766.34002686 760.36999512
 774.60998535 773.64001465 771.17999268 765.36999512 772.96002197
 794.04998779]"
311,"[801.34002686 798.5300293  812.9699707  830.28997803 827.76000977
 815.61999512 820.26000977 824.7800293  837.65997314 833.13000488
 836.03997803 841.88000488 829.75       833.27001953 841.65997314
 839.34997559 835.65997314 847.0300293  849.71002197]"
312,"[847.21002197 844.08001709 848.2800293  846.35998535 845.47998047
 840.10998535 843.42999268 858.01000977 862.90997314 865.27001953
 869.57000732 883.46002197 893.27001953 893.90002441 894.41998291
 889.05999756 897.98999023]"
313,"[898.70001221 878.61999512 896.34002686 888.98999023 883.67999268
 887.29998779 885.14001465 891.0300293  904.0300293  916.91998291
 912.20001221 918.75       907.53997803 913.7800293  916.67999268
 918.38000488 925.76000977 936.59002686]"
314,"[931.60998535 915.29998779 912.94000244 933.97998047 936.55999756
 940.29998779 938.78997803 936.45001221 942.28997803 952.28997803
 954.30999756 947.14001465 950.29998779 952.36999512 960.32000732]"
315,"[951.19000244 933.53997803 937.         926.5300293  922.02001953
 924.77001953 900.80999756 912.48999023 926.01000977 939.34997559
 925.04998779 923.53997803 920.15997314 913.02001953 913.70001221
 903.66998291 899.4699707 ]"
316,"[927.58001709 927.85998535 930.86999512 929.04998779 931.20001221
 933.61999512 919.0300293  912.59002686 923.90997314 919.77001953
 945.64001465 943.         947.28997803 950.51000977 955.42999268]"
317,"[951.92999268 944.47998047 937.90997314 945.2199707  953.34002686
 947.2800293  955.40997314 960.46002197 965.0300293  972.69000244]"
318,"[983.11999512 973.84002686 970.61999512 966.97998047 968.09997559
 970.2800293  965.7199707  955.25       944.15997314 955.60998535
 972.2800293  968.48999023 950.69000244 941.64001465]"
319,"[876.98999023 921.84997559 919.15997314 903.67999268 914.61999512
 938.98999023 940.76000977 942.76000977 938.0300293  927.51000977
 921.13000488 923.7800293  905.96002197]"
320,"[916.65997314 928.34997559 946.20001221 938.22998047 944.59002686
 958.97998047 963.09002686 946.66998291 950.82000732 951.64001465
 955.40002441 974.77001953 971.67999268 976.77001953 973.09997559
 983.78997803]"
321,"[982.36999512 975.7800293  969.78997803 954.94000244 953.39001465
 963.39001465 968.03997803 965.53997803 955.29998779 946.7800293
 953.70001221 939.13000488]"
322,"[932.70001221 936.46002197 953.34997559 970.84002686 970.42999268
 975.03997803 977.07000732 966.58001709 964.         956.04998779]"
323,"[ 927.69000244  939.21002197  952.11999512  957.94000244  950.72998047
  961.51000977  978.59997559  970.80999756  963.03997803  957.59002686
  956.95001221  969.02001953  977.46002197  985.48999023  980.2800293
 1001.27001953]"
324,"[1006.         1006.90002441 1003.53997803 1012.46002197 1010.73999023
 1019.01000977 1020.01000977 1024.14001465 1020.09002686 1022.76000977
 1032.07995605 1028.2800293  1034.20996094 1038.14001465]"
325,"[1030.56005859 1042.90002441 1048.67004395 1049.33996582 1047.69995117
 1052.02001953 1047.32995605 1035.05004883 1055.68994141 1052.31005859
 1064.25       1068.4699707  1069.92004395 1068.60998535 1079.27001953
 1080.44995117 1085.52001953 1089.73999023 1099.16003418]"
326,"[1095.55004883 1105.65002441 1101.93005371 1100.80004883 1095.43994141
 1093.59997559 1101.75       1108.15002441 1120.01000977 1122.69995117
 1121.38000488]"
327,"[1109.55004883 1101.65002441 1110.67004395 1109.68994141 1115.75
 1119.31994629 1108.17004395 1122.7199707  1123.65002441 1126.67004395]"
328,"[1130.54003906 1119.57995605 1107.90002441 1086.54003906 1085.10998535
 1094.61999512 1111.75       1121.         1122.06994629 1115.5       ]"
329,"[1104.92004395 1095.14001465 1108.14001465 1106.64001465 1115.79003906
 1118.85998535 1117.36999512 1108.72998047 1105.81994629 1109.52001953]"
330,"[1119.06005859 1114.64001465 1110.4699707  1094.02001953 1092.22998047
 1097.59997559 1090.81994629 1090.97998047 1093.2199707  1082.72998047]"
331,"[1094.82995605 1113.85998535 1115.7199707  1118.41003418 1112.2800293
 1094.57995605 1098.83996582 1077.01000977 1087.58996582 1107.10998535
 1106.36999512 1100.65002441 1103.20996094 1119.48999023 1132.88000488]"
332,"[1129.2800293  1133.19995117 1138.48999023 1133.83996582 1148.56005859
 1146.42004395 1157.32995605 1154.66003418 1166.38000488 1158.56005859
 1164.32995605 1165.18994141 1177.57995605 1174.81005859 1183.98999023
 1186.75      ]"
333,"[1184.09997559 1165.06994629 1164.07995605 1139.75       1140.80004883
 1147.27001953 1130.23999023 1125.20996094 1142.94995117 1120.67004395
 1112.43994141 1072.11999512 1081.43005371 1089.63000488 1089.44995117
 1083.14001465 1068.97998047 1084.2199707  1074.91003418 1062.75      ]"
334,"[1083.67004395 1101.19995117 1098.06005859 1091.59997559 1081.23999023
 1088.14001465 1092.84997559 1084.18994141 1042.58996582 1027.14001465]"
335,"[ 957.2800293   994.26000977  990.47998047  982.26000977  973.89001465
 1023.46002197 1006.20001221  980.19000244 1009.05999756 1029.7199707
 1037.68005371 1045.47998047 1018.86999512 1020.09002686 1023.89001465
 1029.63000488 1066.08996582]"
336,"[1042.7199707  1044.75       1048.68994141 1049.02001953 1017.01000977
  986.39001465 1002.59997559  988.55999756  984.59002686  970.67999268
  959.44000244]"
337,"[ 984.39001465  997.71002197  994.79998779 1005.5300293  1047.48999023
 1056.42004395 1062.39001465 1063.93005371 1069.92004395 1078.47998047
 1070.67004395 1072.31994629 1065.33996582 1068.08996582 1085.93005371
 1098.67004395 1111.59997559 1110.83996582 1118.67004395 1133.84997559
 1141.01000977]"
338,"[1130.19995117 1128.26000977 1120.9699707  1117.68994141 1125.7199707
 1135.86999512 1139.31994629 1144.47998047 1152.60998535 1163.55004883]"
339,"[1188.20996094 1182.98999023 1186.86999512 1192.32995605 1163.63000488
 1175.2800293  1171.25       1150.14001465 1176.73999023 1187.69995117]"
340,"[1181.38000488 1183.48999023 1165.02001953 1166.45996094 1141.19995117
 1162.82995605 1161.93994141 1179.97998047 1188.0300293  1202.83996582
 1203.56994629 1228.54003906 1226.27001953 1225.48999023 1241.81005859]"
341,"[1231.93005371 1229.22998047 1228.09997559 1244.7800293  1272.33996582
 1269.72998047 1275.08996582 1263.88000488 1239.51000977 1234.40002441
 1212.18994141 1243.26000977 1252.         1256.61999512 1235.16003418
 1225.18994141 1233.97998047 1252.31005859 1243.17004395 1265.36999512
 1279.64001465]"
342,"[1273.         1261.98999023 1272.06994629 1248.48999023 1239.40002441
 1243.77001953 1216.14001465 1223.55004883 1254.04003906 1230.13000488
 1241.86999512 1224.0300293 ]"
343,"[1237.2800293  1239.2199707  1272.14001465 1271.18005371 1253.41003418
 1245.02001953 1238.32995605 1236.16003418 1225.5        1227.69995117
 1246.64001465 1275.4699707  1282.72998047]"
344,"[1279.83996582 1286.83996582 1297.68005371 1294.58996582 1307.26000977
 1306.38000488 1297.81994629 1316.55004883 1299.29003906 1297.01000977
 1262.14001465 1268.58996582 1289.98999023 1282.80004883 1310.17004395
 1300.75       1286.36999512 1293.7199707  1321.11999512 1317.89001465
 1326.89001465]"
345,"[1343.97998047 1348.34997559 1358.63000488 1349.81994629 1328.43994141
 1322.84997559 1319.         1289.47998047 1306.17004395 1336.11999512
 1358.81994629 1356.84997559 1360.04003906]"
346,"[1362.80004883 1350.91003418 1342.82995605 1335.18005371 1354.63000488
 1332.         1347.31005859 1332.05004883 1345.         1340.30004883
 1355.60998535 1364.         1367.56005859 1337.80004883 1339.48999023
 1333.31994629 1344.22998047 1338.82995605 1330.29003906 1306.65002441
 1284.40002441]"
347,"[1304.76000977 1281.41003418 1301.83996582 1294.26000977 1294.81005859
 1299.54003906 1327.75       1334.52001953 1317.32995605 1318.64001465
 1302.81994629 1293.64001465 1294.         1301.16003418 1330.41003418
 1339.90002441]"
348,"[1342.83996582 1349.         1335.88000488 1333.06005859 1315.7800293
 1315.31005859 1331.34997559 1351.44995117 1372.70996094 1380.95996094
 1391.2199707  1388.11999512 1395.85998535 1394.42004395]"
349,"[1403.2800293  1399.09997559 1393.56005859 1398.17004395 1409.61999512
 1418.7800293  1407.65002441 1377.09997559 1379.29003906 1360.9699707
 1356.93994141 1347.76000977 1362.83996582 1365.40002441 1341.0300293
 1328.7199707  1328.05004883 1322.18005371 1305.32995605]"
350,"[1313.70996094 1300.29003906 1297.80004883 1281.43005371 1301.93005371
 1298.16003418 1327.68005371 1330.77001953 1344.16003418 1332.83996582
 1323.58996582 1336.60998535 1360.2199707  1363.5        1381.79003906]"
351,"[1362.01000977 1348.27001953 1324.02001953 1320.41003418 1331.06994629
 1319.10998535 1357.23999023 1350.44995117 1344.15002441 1347.66003418
 1351.66003418 1344.13000488 1336.29003906 1317.9699707  1318.47998047
 1335.42004395 1335.5300293  1307.57995605 1310.51000977 1280.41003418
 1277.35998535]"
352,"[1283.31005859 1282.19995117 1268.36999512 1282.70996094 1282.81005859
 1304.59997559 1301.34997559 1325.40002441 1317.64001465 1336.02001953
 1335.20996094]"
353,"[1313.04003906 1285.55004883 1283.42004395 1247.41003418 1254.13000488
 1261.31994629 1289.43005371 1283.60998535 1301.65002441 1293.63000488
 1281.91003418 1296.70996094 1342.43994141 1362.93005371]"
354,"[1354.11999512 1347.73999023 1354.93005371 1362.64001465 1370.22998047
 1377.01000977 1365.2800293  1373.45996094 1381.45996094 1396.06005859]"
355,"[1394.39001465 1420.06994629 1410.70996094 1424.93994141 1422.
 1420.93994141 1404.64001465 1417.07995605 1416.61999512 1407.82995605
 1388.91003418 1397.7199707  1409.04003906 1433.30004883]"
356,"[1423.32995605 1409.17004395 1403.88000488 1408.10998535 1417.04003906
 1415.2199707  1403.17004395 1413.32995605 1418.7800293  1421.0300293
 1418.08996582 1433.43005371 1436.13000488 1458.33996582 1457.09997559
 1457.66003418 1463.45996094 1464.4699707  1469.25      ]"
357,"[1455.2199707  1399.42004395 1402.10998535 1403.44995117 1441.4699707
 1457.59997559 1438.56005859 1432.25       1449.68005371 1465.15002441
 1455.14001465 1455.90002441]"
358,"[1445.56994629 1441.35998535 1401.5300293  1410.0300293  1404.08996582
 1398.56005859 1360.16003418 1394.45996094 1409.2800293  1409.11999512
 1424.9699707  1424.36999512 1424.23999023 1441.7199707 ]"
359,"[1411.70996094 1416.82995605 1387.11999512 1389.93994141 1402.05004883
 1387.67004395 1388.26000977 1346.08996582 1352.17004395 1360.68994141
 1353.43005371]"
360,"[1333.35998535 1348.05004883 1366.42004395 1379.18994141 1381.76000977
 1409.17004395 1391.2800293  1355.61999512 1366.69995117 1401.68994141
 1395.06994629 1383.61999512 1359.15002441 1392.14001465 1458.4699707
 1464.4699707  1456.63000488 1493.86999512]"
361,"[1500.64001465 1527.34997559 1527.45996094 1523.85998535 1507.72998047
 1508.52001953 1487.92004395 1498.57995605 1505.9699707  1494.72998047
 1487.36999512 1501.33996582 1516.34997559 1504.45996094 1500.58996582
 1467.17004395 1440.51000977 1356.56005859]"
362,"[1401.43994141 1441.60998535 1427.4699707  1434.54003906 1429.85998535
 1477.43994141 1460.98999023 1464.92004395 1452.43005371 1468.25      ]"
363,"[1446.29003906 1415.09997559 1409.56994629 1432.63000488 1424.17004395
 1412.14001465 1383.05004883 1407.81005859 1420.95996094 1452.35998535
 1466.04003906]"
364,"[1447.80004883 1437.20996094 1406.94995117 1400.7199707  1373.85998535
 1399.05004883 1381.52001953 1378.02001953 1422.44995117 1420.59997559
 1448.81005859 1477.26000977]"
365,"[1467.63000488 1457.83996582 1471.35998535 1461.67004395 1456.94995117
 1446.         1469.43994141 1470.54003906 1478.72998047 1464.45996094
 1486.        ]"
366,"[1475.94995117 1479.13000488 1452.18005371 1441.47998047 1455.31005859
 1450.55004883 1454.81994629 1442.39001465 1454.59997559 1469.54003906
 1446.22998047 1456.67004395 1478.90002441 1475.61999512 1480.88000488
 1492.92004395 1495.83996582 1509.97998047 1510.48999023]"
367,"[1493.73999023 1481.95996094 1495.56994629 1480.18994141 1464.29003906
 1474.4699707  1452.42004395 1449.61999512 1419.89001465 1430.82995605]"
368,"[1438.09997559 1438.69995117 1452.56005859 1462.93005371 1479.31994629
 1482.80004883 1472.86999512 1460.25       1471.83996582 1491.56005859
 1484.43005371 1479.84997559 1496.06994629 1491.7199707  1499.47998047
 1498.13000488 1505.9699707  1508.31005859 1506.44995117 1514.08996582]"
369,"[1509.83996582 1502.58996582 1517.68005371 1520.77001953 1507.07995605
 1492.25       1502.51000977 1494.5        1489.26000977 1481.98999023
 1484.91003418 1480.86999512 1465.81005859]"
370,"[1444.51000977 1459.90002441 1451.33996582 1449.05004883 1448.7199707
 1439.0300293  1427.20996094 1426.56994629 1458.29003906 1436.51000977
 1436.22998047 1426.45996094 1434.31994629 1436.2800293  1408.98999023
 1402.0300293  1387.02001953 1364.58996582]"
371,"[1329.7800293  1374.17004395 1374.61999512 1349.9699707  1342.13000488
 1388.76000977 1396.93005371 1395.7800293  1398.13000488 1364.90002441
 1364.43994141 1379.57995605 1398.66003418 1429.40002441 1421.2199707
 1428.31994629 1426.68994141 1432.18994141 1431.86999512]"
372,"[1409.2800293  1400.14001465 1365.97998047 1351.26000977 1382.94995117
 1389.81005859 1372.31994629 1367.7199707  1342.61999512 1347.34997559
 1322.35998535]"
373,"[1341.77001953 1348.9699707  1336.08996582 1341.93005371 1314.94995117
 1315.22998047 1324.9699707  1376.54003906 1351.45996094 1343.55004883
 1369.89001465 1380.19995117 1371.18005371 1359.98999023 1340.93005371
 1312.15002441 1322.73999023 1305.59997559 1264.73999023]"
374,"[1274.85998535 1305.94995117 1315.18994141 1328.92004395 1334.2199707
 1320.2800293  1283.27001953 1347.56005859 1333.33996582 1298.34997559
 1295.85998535 1300.80004883 1313.27001953 1326.81994629 1318.55004883
 1326.65002441 1329.4699707  1347.9699707  1342.54003906 1342.90002441
 1360.40002441]"
375,"[1364.30004883 1357.51000977 1354.94995117 1364.17004395 1373.72998047
 1366.01000977 1373.4699707  1349.4699707  1354.31005859 1352.26000977
 1340.89001465 1332.5300293  1314.76000977 1330.31005859 1318.80004883
 1315.92004395 1326.60998535 1301.5300293  1278.93994141 1255.27001953]"
376,"[1252.81994629 1245.85998535 1267.65002441 1257.93994141 1239.93994141
 1241.22998047 1234.18005371 1241.41003418 1253.80004883 1261.89001465
 1264.73999023 1233.42004395 1180.16003418 1197.66003418 1166.70996094
 1173.56005859 1150.5300293 ]"
377,"[1170.81005859 1142.61999512 1122.14001465 1117.57995605 1139.82995605
 1152.68994141 1182.17004395 1153.29003906 1147.94995117 1160.32995605
 1145.86999512 1106.45996094 1103.25       1151.43994141 1128.43005371
 1137.58996582 1168.38000488 1165.89001465 1183.5        1179.68005371
 1191.81005859]"
378,"[1238.16003418 1253.68994141 1242.97998047 1224.35998535 1209.4699707
 1228.75       1234.52001953 1253.05004883 1249.45996094 1266.43994141
 1267.43005371 1248.57995605 1266.60998535 1263.51000977 1261.19995117
 1255.54003906 1255.18005371 1245.67004395 1248.92004395 1249.43994141
 1284.98999023]"
379,"[1288.48999023 1291.95996094 1312.82995605 1309.38000488 1289.05004883
 1293.17004395 1277.89001465 1267.93005371 1248.07995605 1255.81994629]"
380,"[1260.67004395 1267.10998535 1283.56994629 1270.0300293  1276.95996094
 1264.95996094 1254.39001465 1255.84997559 1241.59997559 1219.86999512
 1214.35998535]"
381,"[1208.43005371 1212.57995605 1223.14001465 1237.04003906 1225.34997559
 1218.59997559 1216.76000977 1211.06994629 1226.19995117 1224.38000488
 1236.7199707  1234.44995117 1219.23999023 1190.58996582 1198.7800293
 1181.52001953 1180.18005371]"
382,"[1208.14001465 1215.68005371 1202.44995117 1214.43994141 1207.70996094
 1215.02001953 1210.84997559 1191.0300293  1171.65002441 1190.48999023
 1202.93005371 1205.81994629 1204.52001953 1211.22998047 1215.93005371]"
383,"[1220.75       1214.34997559 1200.47998047 1204.40002441 1183.5300293
 1183.43005371 1190.16003418 1191.29003906 1186.72998047 1178.02001953
 1181.66003418 1161.9699707  1171.41003418 1157.26000977]"
384,"[1165.31005859 1162.08996582 1184.93005371 1179.20996094 1161.51000977
 1148.56005859 1129.0300293  1133.57995605 1132.93994141 1131.73999023
 1106.40002441 1085.7800293  1092.54003906 1038.77001953 1032.73999023
 1016.09997559]"
385,"[ 984.53997803  965.79998779 1003.45001221 1012.27001953 1007.03997803
 1018.60998535 1040.93994141 1038.55004883 1051.32995605 1072.2800293
 1069.63000488 1071.38000488 1062.43994141 1056.75       1080.98999023
 1097.43005371]"
386,"[1091.65002441 1089.97998047 1097.54003906 1077.08996582 1068.60998535
 1073.47998047 1089.90002441 1084.7800293  1085.19995117 1100.08996582
 1104.60998535 1078.30004883 1059.79003906 1059.7800293  1084.09997559
 1087.19995117 1102.83996582 1118.85998535 1115.80004883 1118.54003906
 1120.31005859]"
387,"[1118.32995605 1139.08996582 1141.20996094 1142.23999023 1138.65002441
 1151.06005859 1142.66003418 1137.0300293  1150.33996582 1157.42004395]"
388,"[1149.5        1128.52001953 1140.19995117 1139.44995117 1129.90002441
 1144.80004883 1170.34997559 1167.09997559 1158.31005859 1139.93005371]"
389,"[1136.76000977 1137.06994629 1119.38000488 1123.08996582 1134.35998535
 1142.92004395 1149.56005859 1139.93005371 1144.89001465 1144.65002441
 1149.36999512 1157.13000488 1161.02001953 1148.07995605 1154.67004395
 1165.27001953]"
390,"[1172.51000977 1164.89001465 1160.70996094 1155.14001465 1156.55004883
 1145.59997559 1138.41003418 1146.18994141 1127.56994629 1138.88000488
 1127.57995605 1119.31005859]"
391,"[1128.18005371 1132.15002441 1133.2800293  1133.06005859 1100.64001465
 1113.56994629 1130.19995117 1122.19995117 1094.43994141 1090.02001953
 1083.51000977 1080.17004395]"
392,"[1096.2199707  1111.93994141 1107.5        1118.51000977 1116.47998047
 1104.18005371 1083.33996582 1097.97998047 1080.94995117 1089.83996582
 1109.43005371 1109.38000488 1109.89001465 1106.72998047 1131.7800293
 1153.83996582 1146.14001465 1162.77001953 1157.54003906 1164.31005859
 1168.26000977]"
393,"[1165.57995605 1154.08996582 1153.04003906 1166.16003418 1165.55004883
 1170.29003906 1151.84997559 1153.58996582 1148.69995117 1131.86999512
 1138.48999023 1144.57995605 1147.39001465 1146.54003906 1136.76000977
 1125.40002441 1126.33996582 1122.72998047]"
394,"[1125.29003906 1117.80004883 1130.4699707  1103.68994141 1111.01000977
 1102.55004883 1128.36999512 1126.06994629 1124.4699707  1125.17004395
 1107.82995605 1100.95996094 1093.14001465 1091.47998047 1076.31994629
 1065.44995117]"
395,"[1076.92004395 1086.45996094 1084.56005859 1073.43005371 1052.67004395
 1049.48999023 1088.84997559 1073.01000977 1054.98999023 1074.56005859
 1097.2800293  1091.06994629 1098.22998047 1106.58996582]"
396,"[1091.88000488 1079.88000488 1086.02001953 1097.07995605 1083.81994629
 1074.55004883 1067.66003418 1064.66003418 1067.14001465 1040.68005371
 1040.68994141 1049.90002441 1029.15002441]"
397,"[1027.5300293  1030.73999023 1013.59997559 1020.26000977 1009.55999756
 1007.27001953 1036.17004395 1037.14001465 1019.98999023 1006.28997803
  989.14001465  992.7199707   976.14001465  973.5300293   990.64001465
  989.82000732  968.65002441  948.09002686]"
398,"[953.98999023 989.0300293  976.97998047 952.83001709 920.4699707
 927.36999512 921.39001465 917.92999268 900.94000244 906.03997803
 881.55999756 847.75       819.84997559 797.70001221]"
399,"[843.42999268 838.67999268 852.84002686 898.96002197 902.7800293
 911.61999512 884.65997314 864.23999023 834.59997559 859.57000732
 876.77001953 905.46002197 908.64001465]"
400,"[903.79998779 884.21002197 919.61999512 930.25       928.77001953
 950.70001221 937.42999268 949.35998535 962.70001221 940.85998535
 947.95001221 934.82000732 917.86999512]"
401,"[917.79998779 916.07000732 878.02001953 893.40002441 879.15002441
 893.91998291 902.96002197 909.58001709 909.45001221 886.90997314
 889.80999756 891.09997559 873.52001953 869.46002197 843.32000732
 845.39001465 833.70001221 819.28997803]"
402,"[839.65997314 854.95001221 827.36999512 815.2800293  847.90997314
 827.90997314 818.95001221 800.58001709 785.2800293  798.54998779
 776.76000977]"
403,"[803.91998291 835.32000732 841.44000244 881.27001953 860.02001953
 879.20001221 884.39001465 899.7199707  890.15997314 896.14001465]"
404,"[882.5        897.65002441 890.22998047 882.15002441 890.71002197
 885.76000977 900.96002197 908.34997559 915.39001465 923.76000977]"
405,"[902.65002441 894.73999023 876.19000244 882.95001221 882.5300293
 904.27001953 909.83001709 900.35998535 896.73999023 914.15002441
 933.76000977 930.54998779 932.86999512 913.30999756 938.86999512]"
406,"[936.30999756 934.5300293  920.75       917.58001709 906.54998779
 912.22998047 892.         904.45001221 904.96002197 901.58001709
 889.47998047]"
407,"[910.40002441 902.98999023 891.11999512 884.25       895.76000977
 897.38000488 892.4699707  889.65997314 875.40002441 879.39001465]"
408,"[879.82000732 909.0300293  908.59002686 929.01000977 922.92999268
 909.92999268 927.57000732 927.57000732 926.26000977 931.65997314
 918.2199707  914.59997559 901.7800293 ]"
409,"[887.61999512 878.35998535 887.34002686 861.40002441 847.47998047
 858.53997803 864.35998535 844.60998535 855.70001221 860.32000732
 848.20001221 843.59002686 838.15002441 829.69000244 835.9699707
 829.20001221 818.67999268 817.36999512]"
410,"[834.89001465 851.16998291 845.13000488 837.09997559 848.16998291
 832.58001709 838.57000732 827.54998779 837.2800293  841.15002441
 834.80999756 821.98999023 829.84997559 822.09997559 828.89001465
 807.47998047 800.72998047]"
411,"[804.19000244 831.90002441 833.27001953 862.78997803 866.45001221
 874.02001953 875.66998291 895.78997803 864.22998047 874.73999023
 869.95001221 868.52001953 863.5        848.17999268]"
412,"[858.47998047 880.90002441 876.45001221 878.84997559 879.92999268
 878.28997803 865.98999023 871.58001709 868.29998779 885.22998047
 890.80999756 879.90997314 893.58001709 892.01000977 911.36999512
 919.02001953 911.42999268]"
413,"[898.80999756 914.84002686 917.84002686 916.91998291 916.29998779
 930.08001709 926.54998779 934.39001465 929.61999512 920.27001953
 933.40997314 945.10998535]"
414,"[942.29998779 939.2800293  946.66998291 944.29998779 920.77001953
 919.72998047 923.41998291 931.86999512 933.2199707  951.47998047
 953.2199707  949.64001465 963.59002686 967.         971.55999756]"
415,"[ 986.23999023  990.14001465  987.76000977  975.92999268  984.84002686
  997.47998047  998.51000977  988.60998535 1010.73999023 1011.65997314]"
416,"[1010.09002686  994.70001221  995.69000244  981.64001465  983.45001221
  975.32000732  985.82000732  976.2199707   974.5         982.32000732]"
417,"[ 993.75        985.70001221 1004.41998291 1007.84002686 1002.21002197
  988.70001221  998.14001465 1003.85998535 1000.41998291  994.09002686
  981.72998047  993.32000732  978.79998779]"
418,"[988.10998535 988.60998535 981.59997559 998.67999268 996.52001953
 989.2800293  987.48999023 990.30999756 980.15002441 982.82000732
 965.46002197]"
419,"[ 967.08001709  974.11999512  977.59002686  980.59002686  990.34997559
  984.0300293   990.51000977  990.66998291  999.73999023 1002.34997559
 1000.29998779 1003.27001953  993.05999756  993.71002197  996.72998047
  996.78997803 1002.84002686 1008.01000977 1021.98999023]"
420,"[1026.27001953 1027.9699707  1021.39001465 1031.64001465 1023.16998291
 1010.91998291 1016.41998291 1018.63000488 1014.80999756 1029.31994629
 1025.9699707  1039.57995605]"
421,"[1036.30004883 1022.82000732 1029.0300293  1009.38000488 1003.27001953
  996.84997559 1006.58001709  995.9699707  1018.2199707  1020.23999023
 1029.84997559 1034.34997559 1039.25       1033.7800293  1038.72998047
 1038.06005859 1045.34997559]"
422,"[1049.47998047 1046.76000977 1050.06994629 1039.31994629 1044.68005371
 1046.0300293  1030.35998535 1033.77001953 1028.91003418 1031.13000488
 1046.79003906 1048.10998535 1046.93994141 1050.70996094]"
423,"[1059.02001953 1053.25       1051.81005859 1058.05004883 1053.20996094
 1047.10998535 1046.56994629 1058.5300293  1058.41003418 1050.34997559
 1043.63000488 1034.15002441]"
424,"[1042.43994141 1033.65002441 1035.2800293  1052.07995605 1053.89001465
 1058.44995117 1058.19995117 1070.11999512 1066.61999512 1064.72998047
 1069.7199707  1061.5        1069.30004883 1060.18005371 1059.05004883
 1071.20996094 1074.14001465 1068.04003906 1075.13000488 1076.47998047
 1089.18005371]"
425,"[1088.66003418 1092.93994141 1096.02001953 1094.04003906 1095.89001465
 1109.47998047 1109.64001465 1111.92004395 1108.47998047 1122.2199707
 1123.67004395 1126.32995605 1131.92004395]"
426,"[1121.85998535 1127.22998047 1121.2199707  1130.52001953 1132.05004883
 1139.82995605 1138.77001953 1147.61999512 1143.93994141 1141.55004883
 1155.36999512]"
427,"[1144.05004883 1128.47998047 1134.10998535 1131.13000488 1135.26000977
 1136.0300293  1126.52001953 1128.58996582 1142.76000977 1139.81005859
 1145.54003906 1157.76000977]"
428,"[1152.10998535 1145.81005859 1156.98999023 1151.81994629 1147.06005859
 1144.10998535 1140.98999023 1139.08996582 1143.67004395 1144.91003418
 1144.93994141 1155.9699707  1149.09997559 1151.0300293  1154.86999512
 1156.85998535 1147.19995117 1140.57995605 1123.89001465 1106.7800293 ]"
429,"[1120.56994629 1104.48999023 1110.69995117 1123.75       1122.31994629
 1109.7800293  1095.40002441 1093.94995117 1091.32995605 1109.18994141
 1108.06005859 1122.4699707  1127.         1126.20996094 1132.17004395
 1141.81005859 1150.56994629]"
430,"[1148.16003418 1140.5300293  1139.31994629 1145.19995117 1129.43994141
 1128.17004395 1128.83996582 1134.60998535 1135.81994629 1118.15002441]"
431,"[1124.08996582 1139.93005371 1140.59997559 1135.5300293  1138.10998535
 1122.41003418 1113.89001465 1107.30004883 1117.48999023 1119.55004883
 1121.5300293  1113.98999023 1098.69995117 1087.11999512]"
432,"[1095.44995117 1097.2800293  1096.43994141 1095.69995117 1084.09997559
 1091.48999023 1088.68005371 1089.18994141 1093.56005859 1095.41003418
 1113.05004883 1114.93994141 1121.2800293  1120.68005371 1121.19995117
 1124.98999023]"
433,"[1116.64001465 1122.5        1140.42004395 1142.18005371 1131.32995605
 1136.4699707  1125.29003906 1132.01000977 1133.56005859 1132.05004883
 1135.02001953 1130.30004883 1134.41003418 1144.06005859]"
434,"[1140.65002441 1134.43005371 1133.34997559 1136.19995117 1140.83996582
 1128.93994141 1125.38000488 1116.20996094 1118.32995605 1109.10998535]"
435,"[1112.81005859 1114.34997559 1115.14001465 1111.4699707  1106.68994141
 1101.39001465 1100.90002441 1108.67004395 1093.88000488 1096.83996582
 1086.19995117 1084.06994629]"
436,"[1094.82995605 1095.42004395 1100.43005371 1101.7199707  1106.61999512
 1099.68994141 1098.63000488 1080.69995117 1063.9699707  1065.2199707
 1079.04003906 1075.79003906 1063.22998047]"
437,"[1064.80004883 1079.33996582 1081.70996094 1095.17004395 1091.22998047
 1098.34997559 1095.68005371 1096.18994141 1104.95996094 1105.08996582
 1107.77001953 1099.15002441 1104.23999023 1105.91003418 1118.31005859]"
