seed,sample_id,family,persistence,pooled_delta,acf_r_lag1,acf_abs_r_lag1,oos_corr,directional_accuracy,strategy_edge,strategy_sharpe
83,markov_signs_p0.85,markov_signs,0.85,0.48434914819664127,0.414824482389063,0.1900998180370704,0.4008333936816104,0.8076152304609219,0.40876407767413314,8.09308411244373
83,markov_signs_p0.90,markov_signs,0.9,0.5814540682294799,0.47038392589859085,0.1900998180370704,0.49808924184676395,0.7995991983967936,0.4438075085432041,9.011869024228162
84,real_eval,real,,0.054940313800079243,0.07702901572622955,0.1152805715018219,0.055253837884579826,0.5210420841683366,0.0015772958294022873,0.03614341532963761
84,iid_signs,iid_signs,,0.06232176336663353,-0.030694942303329902,0.1152805715018219,0.014193478624476116,0.5150300601202404,0.018029889968660544,0.4137007326938099
84,markov_signs_p0.65,markov_signs,0.65,0.0943641316440601,0.16707520098513717,0.1152805715018219,0.1586291924020594,0.5851703406813628,0.10063552544749159,2.329386289823245
84,markov_signs_p0.75,markov_signs,0.75,0.19530280807169456,0.3233107717473577,0.1152805715018219,0.3280854660092479,0.6813627254509018,0.21698526507548752,5.235259671034672
84,markov_signs_p0.85,markov_signs,0.85,0.29262899196961495,0.4068960869001357,0.1152805715018219,0.47317646062529956,0.8396793587174348,0.3525538925495457,9.40898991170057
84,markov_signs_p0.90,markov_signs,0.9,0.36747124282359633,0.4924637072396309,0.1152805715018219,0.5077498167463659,0.8617234468937875,0.37981278973994687,10.369828318920735
85,real_eval,real,,0.04568771748918885,0.04012272742401767,0.13961347473131114,0.02427668565472517,0.5090180360721442,0.03668257269928712,0.9116560650155123
85,iid_signs,iid_signs,,0.04145723233083339,0.00611245274503143,0.13961347473131114,-0.0609647939164397,0.49298597194388777,-0.01750338773651466,-0.4341362928286701
85,markov_signs_p0.65,markov_signs,0.65,0.07056040429927958,0.16178553690487518,0.13961347473131114,0.18141505456506826,0.5771543086172345,0.1104090143307963,2.7773941010461773
85,markov_signs_p0.75,markov_signs,0.75,0.17494156382212533,0.3502342316021998,0.13961347473131114,0.3411130746654619,0.7034068136272545,0.20731501933349045,5.4337443997006645
85,markov_signs_p0.85,markov_signs,0.85,0.19706496461528095,0.3897182798874656,0.13961347473131114,0.3941226427123719,0.8296593186372746,0.29428071784913157,8.212259902125282
85,markov_signs_p0.90,markov_signs,0.9,0.3185106316612443,0.4677883138094066,0.13961347473131114,0.4888745907429164,0.749498997995992,0.29155262791307707,8.094292006434282
86,real_eval,real,,0.2595087721973849,-0.11032255781409366,0.23479215773640563,0.08911650816923009,0.503006012024048,0.07600385957465199,0.8567662104274951
86,iid_signs,iid_signs,,0.18476344748366128,-0.011026867106911921,0.23479215773640563,-0.005853861391481867,0.4729458917835671,0.059659226872389975,0.6718014875942003
86,markov_signs_p0.65,markov_signs,0.65,0.5506677669176452,0.1745832165811557,0.23479215773640563,0.1263633907997716,0.531062124248497,0.12217710355592049,1.3804174093899273
86,markov_signs_p0.75,markov_signs,0.75,0.5371423450849009,0.27215112318169954,0.23479215773640563,0.2657851860382897,0.593186372745491,0.22878523359383054,2.6100596493168187
86,markov_signs_p0.85,markov_signs,0.85,0.8938355308532842,0.3892617672134901,0.23479215773640563,0.40346178528929855,0.7915831663326653,0.5145237230195329,6.218422722431657
86,markov_signs_p0.90,markov_signs,0.9,1.0809993592735405,0.4507319750991752,0.23479215773640563,0.44518226382748816,0.8517034068136272,0.6328962499645534,7.968444204086333
87,real_eval,real,,0.07316477587643629,-0.010357263613693074,0.225029774242263,0.03654936697264894,0.49298597194388777,0.00885329196873836,0.20223265156731254
87,iid_signs,iid_signs,,0.10543218302847183,-0.027107594948718134,0.225029774242263,-0.08690480077818862,0.48697394789579157,-0.0017453350306224301,-0.039852286249769664
87,markov_signs_p0.65,markov_signs,0.65,0.1427340210829247,0.14348051250595337,0.225029774242263,0.14024182277620162,0.5591182364729459,0.0675902271201494,1.5497943306028712
87,markov_signs_p0.75,markov_signs,0.75,0.29308626909656416,0.3011639508634611,0.225029774242263,0.3095535928070869,0.7294589178356713,0.2362139836465396,5.736356280538328
87,markov_signs_p0.85,markov_signs,0.85,0.4411171895801085,0.42563092791225327,0.225029774242263,0.4157526614014007,0.8256513026052105,0.3313528072177273,8.601056666550237
87,markov_signs_p0.90,markov_signs,0.9,0.5045412636875273,0.4677882225114764,0.225029774242263,0.48122660783050225,0.8537074148296593,0.3835086807250731,10.513600473026854
88,real_eval,real,,0.03801273101646161,0.06376385293492243,0.13898536324241687,0.054098786849081634,0.503006012024048,0.04653037097376888,0.9519358493532704
88,iid_signs,iid_signs,,0.04062372922984786,-0.026432662424172894,0.13898536324241687,0.05059540348618889,0.45090180360721444,-0.03896551820673201,-0.7973618167829394
88,markov_signs_p0.65,markov_signs,0.65,0.14356219953317628,0.19326156410944306,0.13898536324241687,0.18816534273973998,0.627254509018036,0.14983946355614375,3.1155920324212127
