run_idx,synthetic_pct,mae,dataset,k,variant,source_file
10,40,0.0177409090101718,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
11,40,0.0189345013350248,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
12,40,0.0171890053898096,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
13,40,0.0168747100979089,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
14,40,0.019340481609106,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
15,40,0.0194764342159032,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
16,40,0.0189530625939369,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
17,40,0.01724524050951,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
18,40,0.0169424004852771,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
19,40,0.016926921904087,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
20,40,0.0189671516418457,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
21,40,0.0177150871604681,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
22,40,0.0179411079734563,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
23,40,0.0176096465438604,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
24,40,0.0177591517567634,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
25,40,0.0177879836410284,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
26,40,0.0185418911278247,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
27,40,0.0183120612055063,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
28,40,0.0178900230675935,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
29,40,0.0189485605806112,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
0,50,0.0187743715941905,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
1,50,0.0194518212229013,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
2,50,0.0184600614011287,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
3,50,0.0174830388277769,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
4,50,0.0196072608232498,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
5,50,0.0178042203187942,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
6,50,0.0187082178890705,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
7,50,0.0177008062601089,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
8,50,0.017130659893155,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
9,50,0.0167590864002704,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
10,50,0.0196124576032161,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
11,50,0.0172859616577625,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
12,50,0.0182838216423988,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
13,50,0.0174058489501476,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
14,50,0.0184316113591194,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
15,50,0.0175442192703485,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
16,50,0.0186170544475317,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
17,50,0.0185381844639778,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
18,50,0.0194218158721923,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
19,50,0.0194048341363668,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
20,50,0.0176992118358612,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
21,50,0.0184779353439807,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
22,50,0.0171547848731279,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
23,50,0.0179856326431036,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
24,50,0.0179070029407739,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
25,50,0.0170296318829059,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
26,50,0.0171258747577667,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
27,50,0.0178827811032533,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
28,50,0.0180821884423494,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
29,50,0.0186577588319778,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
0,60,0.0196600463241338,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
1,60,0.0178429875522851,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
2,60,0.0190220531076192,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
3,60,0.0179590675979852,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
4,60,0.0190781522542238,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
5,60,0.0179626103490591,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
6,60,0.019470278173685,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
7,60,0.0189403146505355,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
8,60,0.019908944144845,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
9,60,0.0197650417685508,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
10,60,0.0184257701039314,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
11,60,0.01886997371912,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
12,60,0.0172249730676412,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
13,60,0.0177469085901975,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
14,60,0.0192008260637521,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
15,60,0.0169522576034069,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
16,60,0.0180641803890466,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
17,60,0.0180969275534153,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
18,60,0.0191452000290155,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
19,60,0.0187784321606159,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
20,60,0.0191408414393663,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
21,60,0.0178325120359659,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
22,60,0.0187732204794883,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
23,60,0.0182325262576341,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
24,60,0.0188505034893751,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
25,60,0.0190339535474777,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
26,60,0.0187514908611774,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
27,60,0.0184907875955104,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
28,60,0.0192587804049253,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
29,60,0.017892325296998,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
0,70,0.0196627080440521,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
1,70,0.0194443501532077,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
2,70,0.0176116246730089,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
3,70,0.0187956560403108,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
4,70,0.0189298521727323,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
5,70,0.017502436414361,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
6,70,0.0178092271089553,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
7,70,0.0186487156897783,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
8,70,0.0182124860584735,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
9,70,0.0190370790660381,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
10,70,0.0190445464104414,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
11,70,0.0180167481303215,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
12,70,0.0195526909083127,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
13,70,0.0190882924944162,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
14,70,0.0192186255007982,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
15,70,0.019826553761959,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
16,70,0.018926165997982,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
17,70,0.0187575817108154,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
18,70,0.019901180639863,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
19,70,0.0186738464981317,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
20,70,0.0186186917126178,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
21,70,0.0203044228255748,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
22,70,0.0195274893194437,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
23,70,0.0195211991667747,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
24,70,0.0193907432258129,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
25,70,0.0186782348901033,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
26,70,0.0172464847564697,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
27,70,0.02014453522861,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
28,70,0.0190296117216348,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
29,70,0.0181632190942764,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
0,80,0.019549997523427,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
1,80,0.0185719300061464,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
2,80,0.0195559523999691,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
3,80,0.0195889323949813,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
4,80,0.0196596719324588,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
5,80,0.0201652161777019,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
6,80,0.0196581911295652,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
7,80,0.0194845553487539,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
8,80,0.0204466320574283,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
9,80,0.0190639663487672,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
10,80,0.0197071377187967,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
11,80,0.0205188374966382,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
12,80,0.0188962537795305,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
13,80,0.0197783168405294,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
14,80,0.0196896716952323,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
15,80,0.0182366091758012,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
16,80,0.0174465011805295,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
17,80,0.0197780858725309,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
18,80,0.0191147681325674,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
19,80,0.0177388992160558,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
20,80,0.0190367586910724,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
21,80,0.019577145576477,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
22,80,0.017924278974533,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
23,80,0.0182571783661842,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
24,80,0.0190751124173402,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
25,80,0.0193500779569149,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
26,80,0.0177066791802644,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
27,80,0.0183883979916572,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
28,80,0.0198921598494052,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
29,80,0.0212195217609405,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
0,90,0.0194700304418802,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
1,90,0.0206646081060171,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
2,90,0.0199365019798278,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
3,90,0.0201614703983068,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
4,90,0.019838897511363,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
5,90,0.0180303826928138,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
6,90,0.0176960863173007,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
7,90,0.0216101799160242,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
8,90,0.0198479816317558,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
9,90,0.0181072335690259,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
10,90,0.0197062157094478,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
11,90,0.019568882882595,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
12,90,0.0184129197150468,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
13,90,0.0180993881076574,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
14,90,0.0196759048849344,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
15,90,0.0198046490550041,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
16,90,0.0178150851279497,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
17,90,0.0192968193441629,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
18,90,0.0202875733375549,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
19,90,0.0197628922760486,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
20,90,0.0200222916901111,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
21,90,0.0198089703917503,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
22,90,0.0209066793322563,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
23,90,0.0187495071440935,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
24,90,0.018225273117423,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
25,90,0.0184955075383186,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
26,90,0.0188368670642375,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
27,90,0.0189079660922288,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
28,90,0.0191195271909236,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
29,90,0.0188321135938167,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
0,100,0.0198273584246635,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
1,100,0.02015489526093,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
2,100,0.0181047935038805,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
3,100,0.0181807447224855,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
4,100,0.0197596233338117,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
5,100,0.0199694279581308,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
6,100,0.0175192467868328,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
7,100,0.0222207251936197,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
8,100,0.0206513851881027,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
9,100,0.0213266815990209,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
10,100,0.0208468958735466,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
11,100,0.0201903656125068,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
12,100,0.0208724178373813,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
13,100,0.0198651608079671,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
14,100,0.0192195381969213,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
15,100,0.0184719320386648,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
16,100,0.0195221081376075,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
17,100,0.0189040526747703,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
18,100,0.0183689165860414,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
19,100,0.019005699083209,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
20,100,0.019786873832345,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
21,100,0.0193261411041021,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
22,100,0.0197330750524997,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
23,100,0.0210717003792524,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
24,100,0.0191797297447919,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
25,100,0.0190885215997695,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
26,100,0.0201866142451763,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
27,100,0.0195073150098323,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
28,100,0.0206675678491592,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
29,100,0.0216409061104059,ZCF,K11,authors,results/tatr/zcf/k11/authors/results_matrix.csv
0,0,0.0116352345794439,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,0,0.0110356789082288,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,0,0.0110822692513465,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,0,0.0115940542891621,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,0,0.0108573101460933,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,0,0.0114274220541119,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,0,0.0111353816464543,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,0,0.0111031299456954,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,0,0.0112603539600968,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,0,0.0108996015042066,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,0,0.0113948434591293,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,0,0.0108433775603771,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,0,0.0121723720803856,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,0,0.0112635819241404,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,0,0.0113815795630216,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,0,0.0112098306417465,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,0,0.0111397542059421,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,0,0.0112382844090461,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,0,0.0128737399354577,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,0,0.0115661323070526,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,0,0.0110735921189188,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,0,0.0111513249576091,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,0,0.0109912455081939,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,0,0.0117252198979258,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,0,0.0109859155490994,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,0,0.0112185198813676,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,0,0.0110588781535625,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,0,0.0108821457251906,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,0,0.0114106591790914,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,0,0.0112008303403854,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,10,0.0162355322390794,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,10,0.0170888341963291,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,10,0.0154286520555615,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,10,0.0311495475471019,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,10,0.0152870612218976,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,10,0.0154183516278862,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,10,0.0163421854376792,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,10,0.0149545222520828,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,10,0.0243127886205911,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,10,0.0144213261082768,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,10,0.0171260386705398,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,10,0.0166172496974468,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,10,0.0154723627492785,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,10,0.0149342427030205,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,10,0.0157818384468555,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,10,0.016922116279602,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,10,0.0212139636278152,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,10,0.0165772009640932,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,10,0.01540092471987,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,10,0.0198874659836292,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,10,0.0157919283956289,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,10,0.0138799445703625,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,10,0.0149265443906188,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,10,0.0170146375894546,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,10,0.0146682597696781,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,10,0.0168383792042732,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,10,0.0198145862668752,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,10,0.0165106002241373,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,10,0.0185162369161844,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
29,10,0.0153913181275129,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
0,20,0.0158373676240444,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
1,20,0.0176858603954315,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
2,20,0.0162070635706186,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
3,20,0.0220218151807785,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
4,20,0.0232665576040744,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
5,20,0.0173938311636447,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
6,20,0.0179274603724479,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
7,20,0.0191736500710248,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
8,20,0.0271239560097455,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
9,20,0.0146072842180728,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
10,20,0.0303884930908679,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
11,20,0.0168580058962106,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
12,20,0.0210741143673658,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
13,20,0.015773668885231,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
14,20,0.0248293373733758,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
15,20,0.0198970586061477,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
16,20,0.0345619693398475,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
17,20,0.0229360982775688,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
18,20,0.0215416718274354,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
19,20,0.0161058027297258,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
20,20,0.0173778571188449,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
21,20,0.0319407694041729,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
22,20,0.028399160131812,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
23,20,0.0163734201341867,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
24,20,0.0168850217014551,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
25,20,0.0174642298370599,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
26,20,0.0168075785040855,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
27,20,0.0184268448501825,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
28,20,0.0181288421154022,ZCF,K11,single,results/tatr/zcf/k11/single/results_matrix.csv
